-178.908,698.172,188.922,157.206,-12.122,-178.334,-152.604,-953.920,21.483,170.037,4.218,-175.318
-178.908,698.172,188.922,157.206,-12.122,-178.334,-229.596,-1013.121,99.512,170.222,4.434,-178.725
-178.908,698.172,188.921,157.206,-12.122,-178.334,-225.340,-995.606,103.444,165.141,5.835,-179.039
-178.908,698.172,188.921,157.206,-12.122,-178.334,-245.324,-939.872,124.997,150.008,9.738,177.413
-178.908,698.172,188.921,157.206,-12.122,-178.334,-151.994,-932.895,140.086,141.501,11.709,-178.616
-178.908,698.172,188.922,157.206,-12.122,-178.334,-142.005,-914.455,158.611,133.701,13.276,-179.660
-178.908,698.172,188.921,157.206,-12.122,-178.334,-150.094,-964.022,119.492,151.933,9.303,-176.587
-178.908,698.172,188.922,157.206,-12.122,-178.334,-69.763,-907.015,81.055,144.947,10.780,-173.381
-178.908,698.172,188.921,157.207,-12.122,-178.334,-64.702,-848.605,54.842,139.091,11.887,-174.526
-178.908,698.172,188.921,157.207,-12.122,-178.334,-69.606,-897.811,21.789,155.998,7.954,-171.995
-178.908,698.172,188.921,157.207,-12.122,-178.334,-78.827,-991.717,45.132,171.034,4.067,-170.682
-178.908,698.172,188.921,157.206,-12.122,-178.334,-84.362,-984.737,105.467,157.307,7.932,-171.987
-178.908,698.172,188.921,157.207,-12.122,-178.334,-94.816,-1026.923,183.288,155.215,8.655,-172.327
